STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-12,8.95,,,0.9,0,0,,79,58,,200,200,,,19.9,25.9,1,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-13,7.61,,,0,0,0,,69,51,,270,310,,,15,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-14,6.04,,,0,0,0,,74,50,,20,210,,,16.1,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-15,5.59,,,0,0,0,,81,51,,20,40,,,16.1,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-16,4.47,,,0,0,0,,84,59,,20,,,,8.1,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-17,10.07,,,0,0,0,,85,65,,150,170,,,16.1,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-18,9.84,,,0,0,0,,81,67,,200,190,,,17,23,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-19,11.86,,,0.37,0,0,,88,66,,240,280,,,19.9,36,,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-20,9.84,,,0,0,0,,92,70,,270,250,,,17,25.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-21,10.29,,,0,0,0,,90,69,,250,240,,,25.1,33.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-22,7.16,,,0.05,0,0,,81,64,,330,330,,,17,25.9,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-23,6.49,,,0,0,0,,79,57,,350,290,,,14.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-24,6.49,,,0.03,0,0,,80,59,,10,260,,,15,17.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-25,10.51,,,0.02,0,0,,68,60,,310,310,,,21.9,30,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-26,11.41,,,0,0,0,,74,55,,330,290,,,23.9,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-27,10.29,,,0,0,0,,78,59,,300,310,,,25.9,36.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-28,5.59,,,0,0,0,,88,59,,270,,,,11,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-29,11.41,,,0,0,0,,89,68,,250,250,,,23,31.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-06-30,12.08,,,0,0,0,,89,63,,250,260,,,23.9,36,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-01,7.38,9999,,0,0,0,,84,63,,270,270,,,21,31.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-02,6.71,9999,,0,0,0,,86,59,,320,320,,,17,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-03,5.82,9999,,0,0,0,,87,61,,240,230,,,23,31.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-04,9.4,9999,,0,0,0,,93,66,,250,320,,,21,25.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-05,5.82,9999,,0,0,0,,84,66,,30,,,,10.1,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-06,7.61,9999,,0,0,0,,94,65,,280,270,,,17.9,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-07,4.47,9999,,0.07,0,0,,81,67,,340,330,,,21.9,31.1,,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-08,6.93,9999,,0,0,0,,83,64,,330,360,,,16.1,23.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-09,6.49,9999,,0.01,0,0,,80,63,,360,360,,,13,16.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-10,4.25,9999,,0.01,0,0,,83,59,,320,20,,,15,17,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-11,5.37,9999,,0,0,0,,85,54,,30,50,,,14.1,16.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-12,4.25,9999,,0,0,0,,90,56,,340,,,,17,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-13,4.47,9999,,0,0,0,,93,62,,10,,,,15,,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-14,7.38,9999,,0,0,0,,90,67,,40,220,,,14.1,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-15,5.59,9999,,0.02,0,0,,85,69,,270,,,,8.9,,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-16,7.16,9999,,0,0,0,,90,67,,280,280,,,17.9,23.9,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-17,14.32,9999,,0.04,0,0,,97,73,,260,260,,,31.1,40,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-18,5.37,9999,,0,0,0,,83,65,,10,,,,13,,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-19,8.5,9999,,0,0,0,,77,60,,30,50,,,17.9,21,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-20,6.49,9999,,0,0,0,,74,63,,40,90,,,15,17,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-21,5.82,9999,,0,0,0,,83,58,,210,230,,,13,17,1,1,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-22,7.61,9999,,0,0,0,,89,66,,250,170,,,17.9,25.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-23,13.65,9999,,0.09,0,0,,95,70,,230,260,,,29.1,38.9,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-24,10.51,9999,,0,0,0,,84,62,,320,330,,,23.9,32,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-25,4.7,9999,,0.16,0,0,,83,57,,70,90,,,16.1,30,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-26,9.4,9999,,1.43,0,0,,85,64,,360,220,,,25.9,36,,,1,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-27,6.26,9999,,0.01,0,0,,80,66,,30,70,,,14.1,29.1,1,,,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-28,4.7,9999,,0.15,0,0,,80,66,,40,160,,,16.1,21,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-29,3.8,9999,,0,0,0,,84,59,,80,10,,,8.1,17,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-30,5.82,9999,,0,0,0,,86,59,,230,240,,,11,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-07-31,8.5,1543,1542,0.63,0,0,,88,66,,230,230,,,31.1,40,1,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-01,6.26,,,0,0,0,,82,65,,340,340,,,16.1,21,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-02,6.04,,,0,0,0,,85,63,,240,250,,,11,17.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-03,5.37,,,0,0,0,,88,68,,20,,,,12.1,,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-04,8.28,,,0,0,0,,92,69,,170,190,,,19.9,28,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-05,12.53,,,1.7,0,0,,87,68,,250,250,,,33.1,42.9,,1,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-06,5.82,,,0,0,0,,77,59,,340,,,,14.1,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-07,6.04,,,0,0,0,,84,57,,230,220,,,15,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-08,6.49,,,0,0,0,,87,62,,310,310,,,25.9,34.9,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-09,5.14,,,0,0,0,,80,65,,20,30,,,16.1,19.9,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-10,5.14,,,0.66,0,0,,78,66,,270,270,,,15,25.1,1,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-11,10.74,,,0,0,0,,76,63,,220,230,,,23,28,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-12,8.72,,,0.09,0,0,,76,62,,280,290,,,19.9,28,,,,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-13,4.92,,,0,0,0,,81,62,,340,330,,,12.1,14.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-14,3.36,,,0.18,0,0,,80,65,,220,220,,,21,25.9,,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-15,3.58,,,0,0,0,,78,61,,330,70,,,14.1,25.9,,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-16,5.82,,,0,0,0,,81,59,,230,240,,,13,17.9,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-17,9.17,,,0.02,0,0,,75,61,,240,260,,,17.9,25.1,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-18,5.14,,,0,0,0,,72,51,,290,270,,,15,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-19,4.7,,,0,0,0,,77,52,,40,210,,,12.1,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-20,3.8,,,0,0,0,,74,53,,10,360,,,14.1,17,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-21,2.46,,,0,0,0,,77,52,,220,230,,,10.1,13,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-22,4.92,,,0,0,0,,80,54,,30,,,,8.9,,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-23,4.7,,,0,0,0,,83,56,,30,320,,,12.1,16.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-24,4.7,,,0,0,0,,87,58,,50,40,,,13,16.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-25,5.82,,,0,0,0,,88,61,,150,150,,,10.1,15,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-26,4.03,,,0,0,0,,84,60,,200,180,,,14.1,17.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-27,6.26,,,0.08,0,0,,81,65,,200,200,,,14.1,19.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-28,9.17,,,0,0,0,,79,59,,330,340,,,19.9,25.1,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-29,5.59,,,0,0,0,,72,52,,340,20,,,15,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-30,8.5,,,0,0,0,,84,51,,230,230,,,17,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-08-31,12.97,,,0,0,0,,93,59,,270,270,,,28,38,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-01,4.47,,,0,0,0,,82,59,,20,10,,,13,16.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-02,4.47,,,0,0,0,,84,55,,50,40,,,17.9,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-03,6.26,,,0,0,0,,86,57,,130,130,,,17.9,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-04,7.16,,,2.64,0,0,,84,68,,360,360,,,21,25.9,,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-05,3.36,,,0.01,0,0,,81,65,,40,40,,,8.9,12.1,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-06,4.92,,,0,0,0,,82,65,,350,350,,,15,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-07,3.8,,,0.05,0,0,,83,60,,220,220,,,21,25.9,,1,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-08,8.28,,,0.2,0,0,,72,54,,290,290,,,25.1,36,,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-09,7.38,,,0,0,0,,67,51,,330,320,,,16.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-10,6.49,,,0,0,0,,68,48,,350,350,,,17,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-11,5.59,,,0,0,0,,75,46,,270,270,,,10.1,17.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-12,6.71,,,0,0,0,,80,52,,220,220,,,16.1,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-13,6.71,,,0,0,0,,83,58,,230,250,,,17,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-14,7.61,,,0.36,0,0,,81,53,,320,330,,,25.9,38,,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-15,4.7,,,0,0,0,,65,50,,310,280,,,10.1,15,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-16,6.26,,,0,0,0,,71,47,,250,250,,,13,16.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-17,7.61,,,0,0,0,,76,53,,220,220,,,17,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-18,9.84,,,0.56,0,0,,73,50,,260,300,,,23.9,34.9,,,1,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-19,6.49,,,0,0,0,,62,44,,290,280,,,16.1,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-20,8.05,,,0,0,0,,72,41,,230,230,,,19.9,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-21,4.47,,,0.14,0,0,,72,58,,290,290,,,21.9,28,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-22,8.5,,,0.16,0,0,,68,48,,270,260,,,23.9,36,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-23,9.62,,,0,0,0,,61,42,,260,250,,,23.9,31.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-24,9.4,,,0,0,0,,60,39,,230,250,,,21.9,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-25,9.4,,,0.01,0,0,,73,50,,200,210,,,21.9,25.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-26,7.16,,,0,0,0,,69,55,,330,210,,,13,17.9,,,,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-27,5.59,,,0,0,0,,63,43,,20,30,,,17,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-28,1.79,,,0.03,0,0,,57,42,,30,20,,,13,16.1,,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-29,3.36,,,0.07,0,0,,63,43,,40,30,,,12.1,14.1,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-09-30,6.93,,,0.23,0,0,,59,50,,350,350,,,15,17.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-01,8.05,,,0,0,0,,67,51,,250,220,,,17.9,25.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-02,3.36,,,0.04,0,0,,63,51,,360,30,,,13,23.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-03,2.91,,,0,0,0,,72,61,,280,260,,,8.9,12.1,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-04,6.71,,,0,0,0,,74,54,,240,230,,,17,21.9,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-05,10.29,,,0.01,0,0,,73,54,,240,250,,,21.9,25.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-06,10.29,,,0.91,0,0,,57,42,,260,250,,,25.9,36,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-07,5.37,,,0.09,0,0,,52,37,,260,260,,,13,16.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-08,4.92,,,0,0,0,,55,35,,210,220,,,16.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-09,4.25,,,0,0,0,,61,34,,200,190,,,13,17,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-10,10.51,,,0,0,0,,57,39,,240,240,,,28,38,,,,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-11,12.97,,,0,0,0,,56,36,,230,230,,,23,31.1,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-12,9.4,,,0.15,0,0,,52,30,,330,270,,,19.9,29.1,,,,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-13,7.38,,,0.08,0,0,,52,28,,210,210,,,17.9,28,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-14,11.18,,,0.28,0,0,,76,52,,190,190,,,23,31.1,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-15,16.11,,,0,0,0,,69,46,,230,230,,,30,40,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-16,7.16,,,0,0,0,,52,37,,280,290,,,17.9,23.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-17,4.92,,,0,0,0,,71,37,,190,190,,,15,17.9,,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-18,10.51,,,0.27,0,0,,68,49,,180,180,,,25.9,38,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-19,4.25,,,0.03,0,0,,63,46,,90,30,,,13,15,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-20,10.51,,,0.01,0,0,,57,46,,290,280,,,19.9,25.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-21,12.08,,,0,0,0,,62,43,,280,260,,,23,32,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-22,5.59,,,0,0,0,,65,42,,250,270,,,15,17.9,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-23,5.82,,,0.75,0,0,,53,46,,100,100,,,13,16.1,1,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-24,1.79,,,0.01,0,0,,58,51,,90,70,,,6,8.1,1,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-25,6.04,,,0,0,0,,81,55,,180,180,,,17,23,1,,,,,,,,,1,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-26,8.95,,,0.01,0,0,,77,48,,330,330,,,19.9,23.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-27,7.61,,,0.32,0,0,,53,46,,340,330,,,17.9,23.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-28,9.84,,,0.35,0,0,,46,44,,20,20,,,17.9,23.9,1,,,,,,,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-29,22.15,,,1.44,0,0,,55,46,,20,20,,,40.9,55,1,,,,,,,,,1,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-30,14.76,,,0.16,0,0,,58,43,,40,50,,,40,53,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-10-31,5.37,,,0.02,0,0,,47,42,,200,200,,,12.1,15,,,,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-01,12.3,,,0.19,0,0,,46,42,,260,260,,,21,28,1,,,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-02,10.74,,,0.01,0,0,,42,37,,330,290,,,21,25.1,1,,,,,,,,,,1,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-03,10.07,,,0.04,0,0,,41,36,,310,310,,,17.9,25.1,,,,,,,,,,,,1,,1,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-04,8.5,,,0,0,0,,38,34,,320,320,,,15,17,1,,,,,,,,,1,,,,1,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-05,5.82,,,0.05,0.2,0,,37,33,,10,350,,,14.1,16.1,1,,,,,,,,,1,,,,1,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-06,6.26,,,0,0,0,,41,30,,90,90,,,13,16.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-07,5.82,,,0,0,0,,41,26,,30,40,,,17,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-08,7.61,,,0,0,0,,43,28,,350,360,,,16.1,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-09,6.04,,,0,0,0,,49,27,,260,270,,,13,16.1,,,,,,,1,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-10,4.92,,,0.03,0,0,,51,40,,100,150,,,12.1,21.9,,,,,,,1,,,1,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-11,7.61,,,0.08,0,0,,73,50,,200,200,,,16.1,21,,,1,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-12,13.42,,,0.23,0,0,,69,43,,240,250,,,25.9,33.1,1,,,,,,,,,,,1,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2012-11-13,8.5,,,0.02,0,0,,42,36,,240,250,,,21.9,30,,,,,,,,,,,,1,,1,,,
